repo_name,commit,author_name,commit_timestamp,message,is_corrective,is_adaptive,is_perfective,is_refactor,is_cursing,is_positive_sentiment,is_negative_sentiment,is_performance,files,non_test_files,code_files,code_non_test_files,duration
bywatersolutions/ByWater-KOHA,b0f60221f41041665c4fecacce35654fc8d45a01,Chris Nighswonger,2011-02-24 14:57:11 UTC,"Security Bugfix: Bug 1953 Adding Placeholders to SQL To Avoid Potential Injection Attacks

This patch addresses both security issues mentioned in the summary of the report
submitted by Frère Sébastien Marie included below.

---------------------------
The problem is here: 'C4/AuthoritiesMarc.pm' in the function 'DelAuthority':
The argument $authid is included directly (not via statement) in the SQL.

For the exploit of this problem, you can use 'authorities/authorities-home.pl'
with authid on the URL and op=delete (something like
""authorities/authorities-home.pl?op=delete&authid=xxx"").

This should successfully call DelAuthority, without authentification...
(DelAuthority is call BEFORE get_template_and_user, so before authentification
[This should be an issue also...]).

Please note that the problem isn't only that anyone can delete an authority of
this choose, it is more general: with ""authid=1%20or%1=1"" (after inclusion sql
will be like: ""delete from auth_header where authid=1 or 1=1"") you delete all
authorities ; with ""authid=1;delete%20from%xxx"" it is ""delete from auth_header
where authid=1;delete from xxx"" and so delete what you want...

SQL-INJECTION is very permissive: you can redirect the output in a file (with
some MySQL function), so write thea file of you choose in the server, in order
to create a backdoor, and compromise the server.

Signed-off-by: Frère Sébastien Marie <75bb7a385b394e76819a2e62a420b280277b72cb@latrappe.fr>
Signed-off-by: Chris Cormack <d7aa3da1d5912a8b3f7b831e4f9f40b8b3d7e8b1@catalyst.net.nz>
",true,true,true,false,false,false,false,false,2,2,2,2,149460
Koha-Community/Koha,b0f60221f41041665c4fecacce35654fc8d45a01,Chris Nighswonger,2011-02-24 14:57:11 UTC,"Security Bugfix: Bug 1953 Adding Placeholders to SQL To Avoid Potential Injection Attacks

This patch addresses both security issues mentioned in the summary of the report
submitted by Frère Sébastien Marie included below.

---------------------------
The problem is here: 'C4/AuthoritiesMarc.pm' in the function 'DelAuthority':
The argument $authid is included directly (not via statement) in the SQL.

For the exploit of this problem, you can use 'authorities/authorities-home.pl'
with authid on the URL and op=delete (something like
""authorities/authorities-home.pl?op=delete&authid=xxx"").

This should successfully call DelAuthority, without authentification...
(DelAuthority is call BEFORE get_template_and_user, so before authentification
[This should be an issue also...]).

Please note that the problem isn't only that anyone can delete an authority of
this choose, it is more general: with ""authid=1%20or%1=1"" (after inclusion sql
will be like: ""delete from auth_header where authid=1 or 1=1"") you delete all
authorities ; with ""authid=1;delete%20from%xxx"" it is ""delete from auth_header
where authid=1;delete from xxx"" and so delete what you want...

SQL-INJECTION is very permissive: you can redirect the output in a file (with
some MySQL function), so write thea file of you choose in the server, in order
to create a backdoor, and compromise the server.

Signed-off-by: Frère Sébastien Marie <75bb7a385b394e76819a2e62a420b280277b72cb@latrappe.fr>
Signed-off-by: Chris Cormack <d7aa3da1d5912a8b3f7b831e4f9f40b8b3d7e8b1@catalyst.net.nz>
",true,true,true,false,false,false,false,false,2,2,2,2,149460
LMSCloud/Koha-LMSCloud,b0f60221f41041665c4fecacce35654fc8d45a01,Chris Nighswonger,2011-02-24 14:57:11 UTC,"Security Bugfix: Bug 1953 Adding Placeholders to SQL To Avoid Potential Injection Attacks

This patch addresses both security issues mentioned in the summary of the report
submitted by Frère Sébastien Marie included below.

---------------------------
The problem is here: 'C4/AuthoritiesMarc.pm' in the function 'DelAuthority':
The argument $authid is included directly (not via statement) in the SQL.

For the exploit of this problem, you can use 'authorities/authorities-home.pl'
with authid on the URL and op=delete (something like
""authorities/authorities-home.pl?op=delete&authid=xxx"").

This should successfully call DelAuthority, without authentification...
(DelAuthority is call BEFORE get_template_and_user, so before authentification
[This should be an issue also...]).

Please note that the problem isn't only that anyone can delete an authority of
this choose, it is more general: with ""authid=1%20or%1=1"" (after inclusion sql
will be like: ""delete from auth_header where authid=1 or 1=1"") you delete all
authorities ; with ""authid=1;delete%20from%xxx"" it is ""delete from auth_header
where authid=1;delete from xxx"" and so delete what you want...

SQL-INJECTION is very permissive: you can redirect the output in a file (with
some MySQL function), so write thea file of you choose in the server, in order
to create a backdoor, and compromise the server.

Signed-off-by: Frère Sébastien Marie <75bb7a385b394e76819a2e62a420b280277b72cb@latrappe.fr>
Signed-off-by: Chris Cormack <d7aa3da1d5912a8b3f7b831e4f9f40b8b3d7e8b1@catalyst.net.nz>
",true,true,true,false,false,false,false,false,2,2,2,2,149460
zaproxy/zap-extensions,64e05649c8155ac29ca01ba7c0c35be6b83f2167,Andrea Pompili,2016-03-21 10:47:06 UTC,Updated SQL Injection checks adding EXP error based and space preserved suffixes,true,true,false,false,false,false,false,false,2,2,0,0,161
FriendsOfPHP/security-advisories,023c95824fc9991d1c6d56aaf54cb3cb485386b1,Fabien Potencier,2014-06-25 10:30:36 UTC,"feature #22 Added ZF2014-04 advisory (paulofreitas)

This PR was merged into the master branch.

Discussion
----------

Added ZF2014-04 advisory

Vulnerability: Potential SQL injection in the ORDER implementation of Zend_Db_Select (ZF2014-04)
Vendor/product: zendframework/zendframework1
CVE: none
Affected versions: v1.12.0 up to v1.12.6
Fixed version: v1.12.7
References: http://framework.zend.com/security/advisory/ZF2014-04, https://github.com/zendframework/zf1/commit/da09186c60b9168520e994af4253fba9c19c2b3d

Commits
-------

c994342 Added ZF2014-04 advisory
",true,true,false,false,false,false,false,false,1,1,0,0,7153
Cacti/cacti,301dccf54e4326461df31fa35d3edf2039f1e628,Jimmy Conner,2014-06-28 05:43:01 UTC,"-bug#0002455: Incomplete and incorrect input parsing leads to remote code execution and SQL injection attack scenarios

git-svn-id: b7524c84c8c62e1926d1e3a66d999f5877137521@7454 860744bd-22fc-0310-8c96-e9fe5004b5ca
",true,false,false,false,false,false,false,false,3,3,2,2,17648
aspnetboilerplate/module-zero-core-template,3a6cf502c512f112abeadf77b98c51c3c080710d,personball,2018-12-06 11:08:36 UTC,"add SQL Injection warning for vue template
",false,true,false,false,false,false,false,false,1,1,1,1,
PopulateTools/gobierto-comparador-presupuestos,262036eff08655d426dbaef40cf4828f24275e75,Fernando Blat,2018-12-04 17:35:19 UTC,"Merge pull request #140 from PopulateTools/ruby-2-5-3

Capture SQL injection attack to ES",false,true,false,false,false,false,false,false,4,4,1,1,10
aspnetboilerplate/module-zero-core-template,8e8f628bba102963d82840cc49b79dee106833ab,personball,2018-12-07 03:53:14 UTC,"update vue template, fix user sql injection, add text for localization file zh-hans.xml
",true,true,false,false,false,false,false,false,8,8,3,3,966
pgjdbc/pgjdbc,3a14b6fd349c01bf7bbbceba31fd564db4098707,Kris Jurka,2006-02-03 21:10:15 UTC,"escapeQuotes() in DatabaseMetaData was not correctly handling
backslashes which would result in incorrect searches and has the
potential for a SQL injection attack.

Paolo Predonzani
",true,false,false,false,false,false,false,false,2,1,2,1,3018
eventum/eventum,e15bd8b9aeac42aaac2cf4cd5012d6427796ec16,Bryan Alsdorf,2005-04-04 07:01:00 UTC,"Properly escape values to prevent SQL Injection attacks.

(Logical change 1.633)
",true,false,false,false,false,false,false,false,1,1,0,0,6403
spotbugs/spotbugs,27a65549838d73835ac18d2341f0ec90537787a7,Bill Pugh,2007-01-08 15:47:12 UTC,"Hi,

I'm going to be using the FindSqlInjection check as one example in a class
on automated code analysis I'll be giving at RSA 2007 and BlackHat Europe
2007 (http://wiki.yak.net/712). (I gave the same class at BlackHat USA
last year.) The class focuses on finding exploitable security bugs, which
is why I chose the FindSqlInjection detector.

To make it easier to walk through in the class, I needed to refactor the
code a bit. I've attached a diff against current SVN, but in case it gets
stripped out by the list, here's a link:
http://www.clock.org/~matt/bugreport/sqlinjection-refactor.diff

Most of the changes were to decompose the analyzeMethod() function into
several smaller, easier to understand (for me) functions. Looking at other
detectors, I can see how some of these new methods could be reused (with
few/no modifications) by making Detector an abstract class and pulling
them up. I also fixed up indentation and made use of braces more
consistent, which should help people who work in vi like myself :)

I didn't see any unit tests for individual detectors, nor system tests to
enhance/run, so I tested on a few applications I work on, and the number
of Sql Injection bugs remained the same before and after I ran them. If
there are other tests I should/could run, please let me know as I may
contribute more diffs like this in the future if this goes well :)

matt@use.net

git-svn-id: e7d6bde23f017c9ff4efd468d79d66def666766b@7303 eae3c2d3-9b19-0410-a86e-396b6ccb6ab3
",true,false,true,true,false,false,false,false,1,1,1,1,36
spotbugs/spotbugs,730cdda88baa6f33d84fee58b2d39a8c3dd98e0c,Bill Pugh,2007-01-24 19:02:10 UTC,"make sql injection detector a little smarter

git-svn-id: e7d6bde23f017c9ff4efd468d79d66def666766b@7405 eae3c2d3-9b19-0410-a86e-396b6ccb6ab3
",false,false,false,false,false,true,false,false,1,1,1,1,39
zaproxy/zaproxy,9a773d744a6f4aa82f77e4b40c6a4253659ef283,LuigiCasciaro,2018-03-15 20:30:58 UTC,"Update ID 40033 for MongoDB (NoSQL Injection) (#4510)

Update ID for MongoDB",false,true,false,false,false,false,false,false,1,1,0,0,
yiisoft/yii2-framework,a550c2e534fa5805ac2601e7eab6d9f48ee1f582,Carsten Brandt,2018-03-20 12:45:22 UTC,"Merge branch '2.0.15-dev'

* 2.0.15-dev:
  prepare for next release
  release version 2.0.15
  remove ColumnSchema import from mysql Schema because it conflicts with existing class
  Added russian docs
  Fixed grammar
  improved filtering condition on yii\db\ActiveRecord
  Wording adjustments and doc enhancements [skip ci]
  Fixed possible SQL injection through `ActiveRecord::findOne()`
  Fixes #15878: Fixed migration with a comment containing an apostrophe

Conflicts:
	framework/UPGRADE.md
",true,false,true,false,false,false,false,false,7,7,5,5,3
yiisoft/yii2,52ffaa1b25f09f34add73085adb4fd6a0f4f7139,Carsten Brandt,2018-03-20 12:45:22 UTC,"Merge branch '2.0.15-dev'

* 2.0.15-dev:
  prepare for next release
  release version 2.0.15
  remove ColumnSchema import from mysql Schema because it conflicts with existing class
  Added russian docs
  Fixed grammar
  improved filtering condition on yii\db\ActiveRecord
  Wording adjustments and doc enhancements [skip ci]
  Fixed possible SQL injection through `ActiveRecord::findOne()`
  Fixes #15878: Fixed migration with a comment containing an apostrophe

Conflicts:
	framework/UPGRADE.md
",true,false,true,false,false,false,false,false,13,12,6,5,3
wikimedia/mediawiki-extensions-CentralNotice,7cb4d6c25700fc3dc296fd603720689725b6a7b5,Matt Walker,2013-05-08 20:09:15 UTC,"CentralNotice Campaign Log Pager Bugfix

Let's not have SQL injections just floating around shall we...

Change-Id: Ic52cf171a1e8a4405c52db5b232784dc2c8d4a23
bugfix: 48255
",true,false,false,false,false,false,false,false,1,1,1,1,1270
projectestac/agora_moodle2,e7dcb0fcccaa59ab8dcdbdf20d592d904586ca1d,skodak,2006-10-12 09:53:32 UTC,"moodleform->validation() receives slashed $data now to make it similar to data_submitted() and prevent potential SQL injections
",false,false,false,false,false,false,false,false,1,1,1,1,139
iomad/iomad,e7dcb0fcccaa59ab8dcdbdf20d592d904586ca1d,skodak,2006-10-12 09:53:32 UTC,"moodleform->validation() receives slashed $data now to make it similar to data_submitted() and prevent potential SQL injections
",false,false,false,false,false,false,false,false,1,1,1,1,139
moodle/moodle,e7dcb0fcccaa59ab8dcdbdf20d592d904586ca1d,skodak,2006-10-12 09:53:32 UTC,"moodleform->validation() receives slashed $data now to make it similar to data_submitted() and prevent potential SQL injections
",false,false,false,false,false,false,false,false,1,1,1,1,139
Cacti/cacti,42ef00fb17be09c90dfef9bf7f2120e78f71efd9,Reinhard Scheck,2011-11-14 23:35:17 UTC,"fix SQL injection on last reference to $username

git-svn-id: 1c0139d5a254bbfdc7488bad8ff35377293b87b3@6927 860744bd-22fc-0310-8c96-e9fe5004b5ca
",true,false,false,false,false,false,false,false,1,1,1,1,18
akrherz/iem,53af8664198a8738fa5e6d07e387e7559bbfb296,akrherz,2011-11-15 17:44:47 UTC,"remove sql injection and cleanup db call

",false,true,true,true,false,false,false,false,1,1,1,1,1212
EUDAT-B2SHARE/b2share,5badd7db6ef046e5fd4dc89e5627928bb70996e9,Carmen Alvarez Perez,2011-11-18 14:29:36 UTC,"WebStat: delete custom events when dropping site

* Delete ALL custom events records when dropping site.
* Also, in the custom query summary don't group others when
  we are in the CERN site (request from the library).
* Also, add wash_table_column_name in webstat.py to prevent
  SQL injection.
",false,true,false,false,false,false,false,false,3,3,3,3,34661
eventum/eventum,cada4b4ad7c4a6df6e18bb0985744972386ea1f2,João Prado Maia,2005-07-29 00:47:12 UTC,"Fixed possible SQL injection vulnerability on the Authentication class

(Logical change 1.817)
",true,false,false,false,false,false,false,false,2,2,1,1,367
eventum/eventum,e933d3c69dfd5de6e9b0406d86693597dae5da2d,João Prado Maia,2005-07-29 13:34:22 UTC,"Fixed possible SQL injection vulnerabilities on the Release and Report classes

(Logical change 1.820)
",true,true,false,false,false,false,false,false,3,3,2,2,764
MushroomObserver/mushroom-observer,da489a40976e8e1d117954015c2fa1fc72efaeed,Nathan Wilson,2007-10-25 03:37:32 UTC,"Fixed bug and potential SQL injection issue.
",true,false,false,false,false,false,false,false,1,1,1,1,7112
hughsie/PackageKit,6ddc030b301f131f9038d6ecee0bbace903b8127,Richard Hughes,2007-10-25 20:10:33 UTC,"make a comment about SQL injection - it's only from the backends but we need to be careful
",false,false,false,false,false,false,false,false,2,2,2,2,80
FH-Complete/FHC-Core,55e76d5e1c1eb543a364ae3c9cb584706114c2e7,Andreas Österreicher,2012-07-03 14:53:30 UTC,"SQL Injection Lücke geschlossen
",false,false,false,false,false,false,false,false,1,1,1,1,30
Koha-Community/Koha,934a8a1156f20807c1c132b451c452d39569d1fe,Jonathan Druart,2012-07-10 14:00:54 UTC,"Bug 7955: Followup : Check the syspref value (avoid sql injection)

Signed-off-by: Kyle M Hall <kyle@bywatersolutions.com>

Works as expected. Fields with disallowed characters do not show up.
Added 'if $debug' to an pseudo-unconditional warn.

Signed-off-by: Paul Poulain <eedb72edbb44448b1f14f12416a76acfd5e52f95@biblibre.com>
",false,false,false,false,false,false,false,false,2,2,2,2,8578
LMSCloud/Koha-LMSCloud,934a8a1156f20807c1c132b451c452d39569d1fe,Jonathan Druart,2012-07-10 14:00:54 UTC,"Bug 7955: Followup : Check the syspref value (avoid sql injection)

Signed-off-by: Kyle M Hall <kyle@bywatersolutions.com>

Works as expected. Fields with disallowed characters do not show up.
Added 'if $debug' to an pseudo-unconditional warn.

Signed-off-by: Paul Poulain <eedb72edbb44448b1f14f12416a76acfd5e52f95@biblibre.com>
",false,false,false,false,false,false,false,false,2,2,2,2,8578
BeWelcome/rox,3e29dcd221d0cafbac1a764dae2fe87ce55858f1,fake51,2009-06-28 15:39:51 UTC,"improving code layout + fixing sql injection vector

git-svn-id: dcab1f60f8875908b03f8631d73cf2044708dbe2@8472 4f49b16c-3c57-40ef-8e22-7452baa6c33a
",true,false,true,true,false,false,false,false,1,1,1,1,36
BeWelcome/rox,64bf84a5985e01e46ce6a3af6b8223941cf19bee,fake51,2009-06-28 15:03:12 UTC,"fixing sql injection exploit

git-svn-id: d788be251142534739cf50532120033c135e1faf@8463 4f49b16c-3c57-40ef-8e22-7452baa6c33a
",true,false,false,false,false,false,false,false,1,1,1,1,42
DesertBot/DesertBot,8e4c850ebaf56d80e2289f1c8b00ded5941e0861,Matthew Cox,2013-07-31 21:36:35 UTC,"ChatMap: prevent sql injection
",true,false,false,false,false,false,false,false,1,1,1,1,1142
Cacti/cacti,f0c7e42ef696ac0afe8a7dd8f87ee59346d988a8,Tony Roman,2013-07-22 02:16:56 UTC,"Fix SQL injection issues

git-svn-id: b7524c84c8c62e1926d1e3a66d999f5877137521@7394 860744bd-22fc-0310-8c96-e9fe5004b5ca
",true,false,false,false,false,false,false,false,2,2,2,2,4
weaondara/BungeePerms,42710c9e83da8b317da5d76cb7fb06cdb53c55a1,wea_ondara,2015-02-25 20:24:57 UTC,escape string to prevent sql injections,true,false,false,false,false,false,false,false,3,3,3,3,8
Cvolton/GMDprivateServer,657f8b47f4261f82a093f9483f415eb2da55782e,Cvolton,2015-09-30 18:10:32 UTC,"preventing sql injection
